Year,EventName,Driver,Team,QualifyingTime (s),FinishingPosition,PointsIndex
2019,Singapore Grand Prix,GAS,Toro Rosso,98.699,8,0.9560947429231658
2019,Singapore Grand Prix,GIO,Alfa Romeo Racing,98.697,10,0.9572501444251877
2019,Singapore Grand Prix,GRO,Haas F1 Team,100.277,11,0.9572501444251877
2019,Singapore Grand Prix,HAM,Mercedes,96.408,4,0.9664933564413634
2019,Singapore Grand Prix,HUL,Renault,98.264,9,0.9722703639514731
2019,Singapore Grand Prix,KUB,Williams,101.186,16,0.9722703639514731
2019,Singapore Grand Prix,KVY,Toro Rosso,99.957,15,0.9722703639514731
2019,Singapore Grand Prix,LEC,Ferrari,96.217,2,0.9867128827267475
2019,Singapore Grand Prix,MAG,Haas F1 Team,99.65,17,0.9867128827267475
2019,Singapore Grand Prix,NOR,McLaren,97.572,7,0.9872905834777586
2019,Singapore Grand Prix,PER,Racing Point,98.52,19,0.9907567879838244
2019,Singapore Grand Prix,RAI,Alfa Romeo Racing,98.858,18,0.9907567879838244
2019,Singapore Grand Prix,RIC,Renault,98.46168421052631,14,0.997689196995956
2019,Singapore Grand Prix,RUS,Williams,100.867,20,0.997689196995956
2019,Singapore Grand Prix,SAI,McLaren,97.818,12,0.997689196995956
2019,Singapore Grand Prix,STR,Racing Point,99.979,13,0.997689196995956
2019,Singapore Grand Prix,VER,Red Bull Racing,96.813,3,1.0
2019,Singapore Grand Prix,VET,Ferrari,96.437,1,1.0
2019,Russian Grand Prix,ALB,Red Bull Racing,99.197,5,0.949235807860262
2019,Russian Grand Prix,BOT,Mercedes,92.632,2,0.9546943231441049
2019,Russian Grand Prix,GAS,Toro Rosso,93.95,14,0.9568777292576419
2019,Russian Grand Prix,GIO,Alfa Romeo Racing,94.037,15,0.9574235807860262
2019,Russian Grand Prix,GRO,Haas F1 Team,93.517,20,0.9574235807860262
2019,Russian Grand Prix,HAM,Mercedes,92.03,1,0.9639737991266376
2019,Russian Grand Prix,HUL,Renault,93.289,10,0.9650655021834061
2019,Russian Grand Prix,KUB,Williams,96.474,16,0.9650655021834061
2019,Russian Grand Prix,KVY,Toro Rosso,99.544,12,0.9650655021834061
2019,Russian Grand Prix,LEC,Ferrari,91.628,3,0.9748908296943232
2019,Russian Grand Prix,MAG,Haas F1 Team,93.889,9,0.9748908296943232
2019,Russian Grand Prix,NOR,McLaren,93.301,8,0.9781659388646288
2019,Russian Grand Prix,PER,Racing Point,93.958,7,0.9781659388646288
2019,Russian Grand Prix,RAI,Alfa Romeo Racing,94.84,13,0.9781659388646288
2019,Russian Grand Prix,RIC,Renault,93.661,19,0.9781659388646288
2019,Russian Grand Prix,RUS,Williams,95.356,17,0.9781659388646288
2019,Russian Grand Prix,SAI,McLaren,93.222,6,0.9781659388646288
2019,Russian Grand Prix,STR,Racing Point,94.233,11,0.9781659388646288
2019,Russian Grand Prix,VER,Red Bull Racing,92.31,4,0.986353711790393
2019,Russian Grand Prix,VET,Ferrari,92.053,18,1.0
2019,Japanese Grand Prix,ALB,Red Bull Racing,87.851,4,0.9524301964839711
2019,Japanese Grand Prix,BOT,Mercedes,87.293,1,0.9617373319544984
2019,Japanese Grand Prix,GAS,Toro Rosso,88.779,7,0.9617373319544984
2019,Japanese Grand Prix,GIO,Alfa Romeo Racing,89.254,14,0.9617373319544984
2019,Japanese Grand Prix,GRO,Haas F1 Team,89.144,13,0.9617373319544984
2019,Japanese Grand Prix,HAM,Mercedes,87.302,3,0.9751809720785936
2019,Japanese Grand Prix,HUL,Renault,89.619,20,0.9756980351602895
2019,Japanese Grand Prix,KUB,Williams,88.72077777777777,17,0.9756980351602895
2019,Japanese Grand Prix,KVY,Toro Rosso,89.563,10,0.9756980351602895
2019,Japanese Grand Prix,LEC,Ferrari,87.253,6,0.983453981385729
2019,Japanese Grand Prix,MAG,Haas F1 Team,88.72077777777777,15,0.984488107549121
2019,Japanese Grand Prix,NOR,McLaren,88.464,11,0.9865563598759048
2019,Japanese Grand Prix,PER,Racing Point,90.344,8,0.9896587383660806
2019,Japanese Grand Prix,RAI,Alfa Romeo Racing,89.358,12,0.9896587383660806
2019,Japanese Grand Prix,RIC,Renault,89.822,19,0.9896587383660806
2019,Japanese Grand Prix,RUS,Williams,90.364,16,0.9896587383660806
2019,Japanese Grand Prix,SAI,McLaren,88.304,5,0.9937952430196484
2019,Japanese Grand Prix,STR,Racing Point,89.345,9,0.9937952430196484
2019,Japanese Grand Prix,VER,Red Bull Racing,87.851,18,1.0
2019,Japanese Grand Prix,VET,Ferrari,87.064,2,1.0
2019,Mexican Grand Prix,ALB,Red Bull Racing,75.336,5,0.9557956777996071
2019,Mexican Grand Prix,BOT,Mercedes,75.338,3,0.9680746561886051
2019,Mexican Grand Prix,GAS,Toro Rosso,76.586,9,0.9710216110019646
2019,Mexican Grand Prix,GIO,Alfa Romeo Racing,77.269,14,0.9710216110019646
2019,Mexican Grand Prix,GRO,Haas F1 Team,78.599,17,0.9710216110019646
2019,Mexican Grand Prix,HAM,Mercedes,75.262,1,0.9788801571709234
2019,Mexican Grand Prix,HUL,Renault,76.885,10,0.9788801571709234
2019,Mexican Grand Prix,KUB,Williams,80.179,18,0.9788801571709234
2019,Mexican Grand Prix,KVY,Toro Rosso,76.469,11,0.9793713163064833
2019,Mexican Grand Prix,LEC,Ferrari,75.024,4,0.9833005893909627
2019,Mexican Grand Prix,MAG,Haas F1 Team,78.436,15,0.9833005893909627
2019,Mexican Grand Prix,NOR,McLaren,76.322,20,0.9833005893909627
2019,Mexican Grand Prix,PER,Racing Point,76.687,7,0.9852652259332023
2019,Mexican Grand Prix,RAI,Alfa Romeo Racing,76.967,19,0.9852652259332023
2019,Mexican Grand Prix,RIC,Renault,76.933,8,0.9852652259332023
2019,Mexican Grand Prix,RUS,Williams,78.823,16,0.9852652259332023
2019,Mexican Grand Prix,SAI,McLaren,76.014,13,0.9901768172888016
2019,Mexican Grand Prix,STR,Racing Point,78.065,12,0.9911591355599214
2019,Mexican Grand Prix,VER,Red Bull Racing,74.758,6,0.9911591355599214
2019,Mexican Grand Prix,VET,Ferrari,75.17,2,1.0
2019,United States Grand Prix,ALB,Red Bull Racing,92.548,5,0.9569691300280636
2019,United States Grand Prix,BOT,Mercedes,92.029,1,0.9639850327408793
2019,United States Grand Prix,GAS,Toro Rosso,93.556,16,0.9649204864359214
2019,United States Grand Prix,GIO,Alfa Romeo Racing,94.226,14,0.9649204864359214
2019,United States Grand Prix,GRO,Haas F1 Team,94.158,15,0.9649204864359214
2019,United States Grand Prix,HAM,Mercedes,92.321,2,0.9766136576239476
2019,United States Grand Prix,HUL,Renault,93.815,9,0.9770813844714686
2019,United States Grand Prix,KUB,Williams,95.889,19,0.9770813844714686
2019,United States Grand Prix,KVY,Toro Rosso,93.989,12,0.9770813844714686
2019,United States Grand Prix,LEC,Ferrari,92.137,4,0.9831618334892422
2019,United States Grand Prix,MAG,Haas F1 Team,93.812,18,0.9831618334892422
2019,United States Grand Prix,NOR,McLaren,93.175,7,0.9831618334892422
2019,United States Grand Prix,PER,Racing Point,95.808,10,0.9859681945743686
2019,United States Grand Prix,RAI,Alfa Romeo Racing,94.369,11,0.9859681945743686
2019,United States Grand Prix,RIC,Renault,93.488,6,0.9878391019644528
2019,United States Grand Prix,RUS,Williams,95.372,17,0.9878391019644528
2019,United States Grand Prix,SAI,McLaren,92.847,8,0.9878391019644528
2019,United States Grand Prix,STR,Racing Point,93.921,13,0.9878391019644528
2019,United States Grand Prix,VER,Red Bull Racing,92.096,3,0.9915809167446211
2019,United States Grand Prix,VET,Ferrari,92.041,20,1.0
2019,Brazilian Grand Prix,ALB,Red Bull Racing,67.935,14,0.9589285714285715
2019,Brazilian Grand Prix,BOT,Mercedes,67.874,20,0.9700892857142858
2019,Brazilian Grand Prix,GAS,Toro Rosso,68.77,2,0.9700892857142858
2019,Brazilian Grand Prix,GIO,Alfa Romeo Racing,68.919,5,0.9700892857142858
2019,Brazilian Grand Prix,GRO,Haas F1 Team,68.705,13,0.9700892857142858
2019,Brazilian Grand Prix,HAM,Mercedes,67.699,7,0.978125
2019,Brazilian Grand Prix,HUL,Renault,68.921,15,0.9790178571428572
2019,Brazilian Grand Prix,KUB,Williams,70.614,16,0.9790178571428572
2019,Brazilian Grand Prix,KVY,Toro Rosso,69.32,10,0.9790178571428572
2019,Brazilian Grand Prix,LEC,Ferrari,67.728,18,0.9848214285714286
2019,Brazilian Grand Prix,MAG,Haas F1 Team,68.803,11,0.9848214285714286
2019,Brazilian Grand Prix,NOR,McLaren,68.868,8,0.9875
2019,Brazilian Grand Prix,PER,Racing Point,69.035,9,0.9879464285714286
2019,Brazilian Grand Prix,RAI,Alfa Romeo Racing,68.858,4,0.9879464285714286
2019,Brazilian Grand Prix,RIC,Renault,68.903,6,0.9915178571428571
2019,Brazilian Grand Prix,RUS,Williams,70.126,12,0.9915178571428571
2019,Brazilian Grand Prix,SAI,McLaren,68.72357894736842,3,0.9933035714285714
2019,Brazilian Grand Prix,STR,Racing Point,69.536,19,0.9933035714285714
2019,Brazilian Grand Prix,VER,Red Bull Racing,67.503,1,1.0
2019,Brazilian Grand Prix,VET,Ferrari,67.631,17,1.0
2019,Abu Dhabi Grand Prix,ALB,Red Bull Racing,95.682,6,0.9568560444254592
2019,Abu Dhabi Grand Prix,BOT,Mercedes,94.973,4,0.9568560444254592
2019,Abu Dhabi Grand Prix,GAS,Toro Rosso,97.089,18,0.964545066211021
2019,Abu Dhabi Grand Prix,GIO,Alfa Romeo Racing,98.114,16,0.9688167449807774
2019,Abu Dhabi Grand Prix,GRO,Haas F1 Team,98.051,15,0.9688167449807774
2019,Abu Dhabi Grand Prix,HAM,Mercedes,94.779,1,0.9713797522426314
2019,Abu Dhabi Grand Prix,HUL,Renault,96.71,12,0.9713797522426314
2019,Abu Dhabi Grand Prix,KUB,Williams,99.236,19,0.9713797522426314
2019,Abu Dhabi Grand Prix,KVY,Toro Rosso,97.141,9,0.971806920119607
2019,Abu Dhabi Grand Prix,LEC,Ferrari,95.219,3,0.971806920119607
2019,Abu Dhabi Grand Prix,MAG,Haas F1 Team,97.254,14,0.971806920119607
2019,Abu Dhabi Grand Prix,NOR,McLaren,96.436,8,0.9735155916275096
2019,Abu Dhabi Grand Prix,PER,Racing Point,96.961,7,0.9743699273814609
2019,Abu Dhabi Grand Prix,RAI,Alfa Romeo Racing,98.383,13,0.9794959419051688
2019,Abu Dhabi Grand Prix,RIC,Renault,96.456,11,0.982913284920974
2019,Abu Dhabi Grand Prix,RUS,Williams,98.717,17,0.982913284920974
2019,Abu Dhabi Grand Prix,SAI,McLaren,96.308,10,0.9893208030756088
2019,Abu Dhabi Grand Prix,STR,Racing Point,97.103,20,0.9893208030756088
2019,Abu Dhabi Grand Prix,VER,Red Bull Racing,95.139,2,1.0
2019,Abu Dhabi Grand Prix,VET,Ferrari,95.339,5,1.0
2020,Austrian Grand Prix,ALB,Red Bull Racing,63.746,13,1.0
2020,Austrian Grand Prix,BOT,Mercedes,62.939,1,1.0
2020,Austrian Grand Prix,GAS,AlphaTauri,64.305,7,1.0
2020,Austrian Grand Prix,GIO,Alfa Romeo Racing,65.175,9,1.0
2020,Austrian Grand Prix,GRO,Haas F1 Team,64.691,16,1.0
2020,Austrian Grand Prix,HAM,Mercedes,62.951,4,1.0
2020,Austrian Grand Prix,KVY,AlphaTauri,64.431,12,1.0
2020,Austrian Grand Prix,LAT,Williams,65.757,11,1.0
2020,Austrian Grand Prix,LEC,Ferrari,63.923,2,1.0
2020,Austrian Grand Prix,MAG,Haas F1 Team,65.164,17,1.0
2020,Austrian Grand Prix,NOR,McLaren,63.626,3,1.0
2020,Austrian Grand Prix,OCO,Renault,64.643,8,1.0
2020,Austrian Grand Prix,PER,Racing Point,63.86,6,1.0
2020,Austrian Grand Prix,RAI,Alfa Romeo Racing,65.224,14,1.0
2020,Austrian Grand Prix,RIC,Renault,64.023,19,1.0
2020,Austrian Grand Prix,RUS,Williams,65.167,15,1.0
2020,Austrian Grand Prix,SAI,McLaren,63.971,5,1.0
2020,Austrian Grand Prix,STR,Racing Point,63.955,18,1.0
2020,Austrian Grand Prix,VER,Red Bull Racing,63.477,20,1.0
2020,Austrian Grand Prix,VET,Ferrari,64.206,10,1.0
2020,Styrian Grand Prix,ALB,Red Bull Racing,79.014,4,0.9582480556692591
2020,Styrian Grand Prix,BOT,Mercedes,78.657,2,0.9684813753581661
2020,Styrian Grand Prix,GAS,AlphaTauri,78.744,15,0.9709373720835038
2020,Styrian Grand Prix,GIO,Alfa Romeo Racing,81.831,14,0.9717560376586164
2020,Styrian Grand Prix,GRO,Haas F1 Team,79.57515789473683,13,0.9717560376586164
2020,Styrian Grand Prix,HAM,Mercedes,77.825,1,0.9766680311092919
2020,Styrian Grand Prix,KVY,AlphaTauri,79.717,10,0.9766680311092919
2020,Styrian Grand Prix,LAT,Williams,81.759,17,0.9766680311092919
2020,Styrian Grand Prix,LEC,Ferrari,79.628,19,0.984036021285305
2020,Styrian Grand Prix,MAG,Haas F1 Team,80.211,12,0.984036021285305
2020,Styrian Grand Prix,NOR,McLaren,78.448,5,0.9905853458862055
2020,Styrian Grand Prix,OCO,Renault,78.764,18,0.9922226770364306
2020,Styrian Grand Prix,PER,Racing Point,81.607,6,0.9954973393368809
2020,Styrian Grand Prix,RAI,Alfa Romeo Racing,81.14,11,0.9954973393368809
2020,Styrian Grand Prix,RIC,Renault,79.229,8,0.9954973393368809
2020,Styrian Grand Prix,RUS,Williams,79.636,16,0.9954973393368809
2020,Styrian Grand Prix,SAI,McLaren,78.59,9,0.9995906672124437
2020,Styrian Grand Prix,STR,Racing Point,79.645,7,0.9995906672124437
2020,Styrian Grand Prix,VER,Red Bull Racing,77.938,3,0.9995906672124437
2020,Styrian Grand Prix,VET,Ferrari,79.545,20,1.0
2020,Hungarian Grand Prix,ALB,Red Bull Racing,75.715,5,0.9646365422396856
2020,Hungarian Grand Prix,BOT,Mercedes,73.554,3,0.9717092337917486
2020,Hungarian Grand Prix,GAS,AlphaTauri,75.508,20,0.9717092337917486
2020,Hungarian Grand Prix,GIO,Alfa Romeo Racing,76.506,17,0.9717092337917486
2020,Hungarian Grand Prix,GRO,Haas F1 Team,76.407,16,0.9717092337917486
2020,Hungarian Grand Prix,HAM,Mercedes,73.447,1,0.981532416502947
2020,Hungarian Grand Prix,KVY,AlphaTauri,76.204,12,0.9819253438113948
2020,Hungarian Grand Prix,LAT,Williams,76.105,19,0.9819253438113948
2020,Hungarian Grand Prix,LEC,Ferrari,74.817,11,0.9819253438113948
2020,Hungarian Grand Prix,MAG,Haas F1 Team,76.152,10,0.9819253438113948
2020,Hungarian Grand Prix,NOR,McLaren,74.966,13,0.9858546168958743
2020,Hungarian Grand Prix,OCO,Renault,75.719,14,0.9858546168958743
2020,Hungarian Grand Prix,PER,Racing Point,74.545,7,0.9889980353634578
2020,Hungarian Grand Prix,RAI,Alfa Romeo Racing,76.614,15,0.9889980353634578
2020,Hungarian Grand Prix,RIC,Renault,75.661,8,0.9905697445972496
2020,Hungarian Grand Prix,RUS,Williams,75.585,18,0.9905697445972496
2020,Hungarian Grand Prix,SAI,McLaren,75.027,9,0.9917485265225933
2020,Hungarian Grand Prix,STR,Racing Point,74.377,4,0.9941060903732809
2020,Hungarian Grand Prix,VER,Red Bull Racing,74.849,2,1.0
2020,Hungarian Grand Prix,VET,Ferrari,74.774,6,1.0
2020,British Grand Prix,ALB,Red Bull Racing,86.545,8,0.9674365770541462
2020,British Grand Prix,BOT,Mercedes,84.616,11,0.9731162438470277
2020,British Grand Prix,GAS,AlphaTauri,86.343,7,0.9731162438470277
2020,British Grand Prix,GIO,Alfa Romeo Racing,87.164,14,0.9731162438470277
2020,British Grand Prix,GRO,Haas F1 Team,87.643,16,0.9731162438470277
2020,British Grand Prix,HAM,Mercedes,84.303,1,0.9829609996213555
2020,British Grand Prix,HUL,Racing Point,86.327,20,0.9829609996213555
2020,British Grand Prix,KVY,AlphaTauri,86.744,18,0.9829609996213555
2020,British Grand Prix,LAT,Williams,87.705,15,0.9829609996213555
2020,British Grand Prix,LEC,Ferrari,85.427,3,0.9829609996213555
2020,British Grand Prix,MAG,Haas F1 Team,87.158,19,0.9833396440742143
2020,British Grand Prix,NOR,McLaren,85.782,5,0.9833396440742143
2020,British Grand Prix,OCO,Renault,86.209,6,0.9833396440742143
2020,British Grand Prix,RAI,Alfa Romeo Racing,87.366,17,0.9833396440742143
2020,British Grand Prix,RIC,Renault,86.009,4,0.9848542218856494
2020,British Grand Prix,RUS,Williams,86.732,12,0.9848542218856494
2020,British Grand Prix,SAI,McLaren,85.965,13,0.9856115107913669
2020,British Grand Prix,STR,Racing Point,85.839,9,0.9901552442256721
2020,British Grand Prix,VER,Red Bull Racing,85.325,2,0.9969708443771299
2020,British Grand Prix,VET,Ferrari,86.339,10,1.0
2020,70th Anniversary Grand Prix,ALB,Red Bull Racing,86.642,5,0.9642726941305141
2020,70th Anniversary Grand Prix,BOT,Mercedes,85.154,3,0.9642726941305141
2020,70th Anniversary Grand Prix,GAS,AlphaTauri,86.523,11,0.9664600802041561
2020,70th Anniversary Grand Prix,GIO,Alfa Romeo Racing,88.433,17,0.9664600802041561
2020,70th Anniversary Grand Prix,GRO,Haas F1 Team,87.254,16,0.9664600802041561
2020,70th Anniversary Grand Prix,HAM,Mercedes,85.217,2,0.975574188844331
2020,70th Anniversary Grand Prix,HUL,Racing Point,86.082,7,0.975574188844331
2020,70th Anniversary Grand Prix,KVY,AlphaTauri,87.882,10,0.975574188844331
2020,70th Anniversary Grand Prix,LAT,Williams,88.43,19,0.975574188844331
2020,70th Anniversary Grand Prix,LEC,Ferrari,86.614,4,0.981042654028436
2020,70th Anniversary Grand Prix,MAG,Haas F1 Team,88.236,20,0.981042654028436
2020,70th Anniversary Grand Prix,NOR,McLaren,86.778,9,0.984688297484506
2020,70th Anniversary Grand Prix,OCO,Renault,87.011,8,0.987604812249362
2020,70th Anniversary Grand Prix,RAI,Alfa Romeo Racing,88.493,15,0.987604812249362
2020,70th Anniversary Grand Prix,RIC,Renault,86.297,14,0.991979584396646
2020,70th Anniversary Grand Prix,RUS,Williams,87.455,18,0.991979584396646
2020,70th Anniversary Grand Prix,SAI,McLaren,87.083,13,0.991979584396646
2020,70th Anniversary Grand Prix,STR,Racing Point,86.428,6,0.99270871308786
2020,70th Anniversary Grand Prix,VER,Red Bull Racing,86.176,1,0.999635435654393
2020,70th Anniversary Grand Prix,VET,Ferrari,87.078,12,1.0
2020,Spanish Grand Prix,ALB,Red Bull Racing,77.029,8,0.9676625659050967
2020,Spanish Grand Prix,BOT,Mercedes,75.643,3,0.9729349736379613
2020,Spanish Grand Prix,GAS,AlphaTauri,76.8,9,0.9729349736379613
2020,Spanish Grand Prix,GIO,Alfa Romeo Racing,78.697,16,0.9729349736379613
2020,Spanish Grand Prix,GRO,Haas F1 Team,78.089,19,0.9729349736379613
2020,Spanish Grand Prix,HAM,Mercedes,75.584,1,0.9796133567662566
2020,Spanish Grand Prix,KVY,AlphaTauri,77.192,12,0.9799648506151142
2020,Spanish Grand Prix,LAT,Williams,78.532,18,0.9799648506151142
2020,Spanish Grand Prix,LEC,Ferrari,76.953,20,0.984182776801406
2020,Spanish Grand Prix,MAG,Haas F1 Team,77.908,15,0.984182776801406
2020,Spanish Grand Prix,NOR,McLaren,77.084,10,0.9848857644991212
2020,Spanish Grand Prix,OCO,Renault,77.567,13,0.9862917398945519
2020,Spanish Grand Prix,PER,Racing Point,76.482,5,0.9884007029876977
2020,Spanish Grand Prix,RAI,Alfa Romeo Racing,77.386,14,0.9884007029876977
2020,Spanish Grand Prix,RIC,Renault,77.198,11,0.9884007029876977
2020,Spanish Grand Prix,RUS,Williams,78.099,17,0.9884007029876977
2020,Spanish Grand Prix,SAI,McLaren,76.876,6,0.9884007029876977
2020,Spanish Grand Prix,STR,Racing Point,76.589,4,0.9912126537785588
2020,Spanish Grand Prix,VER,Red Bull Racing,76.292,2,1.0
2020,Spanish Grand Prix,VET,Ferrari,77.168,7,1.0
2020,Belgian Grand Prix,ALB,Red Bull Racing,102.193,6,0.9667458432304038
2020,Belgian Grand Prix,BOT,Mercedes,101.763,2,0.9721750933152359
2020,Belgian Grand Prix,GAS,AlphaTauri,102.745,8,0.9728537495758398
2020,Belgian Grand Prix,GIO,Alfa Romeo Racing,103.95,18,0.9728537495758398
2020,Belgian Grand Prix,GRO,Haas F1 Team,103.838,15,0.9728537495758398
2020,Belgian Grand Prix,HAM,Mercedes,101.252,1,0.9813369528333898
2020,Belgian Grand Prix,KVY,AlphaTauri,102.73,11,0.9813369528333898
2020,Belgian Grand Prix,LAT,Williams,104.138,16,0.9813369528333898
2020,Belgian Grand Prix,LEC,Ferrari,102.996,14,0.9813369528333898
2020,Belgian Grand Prix,MAG,Haas F1 Team,104.314,17,0.9813369528333898
2020,Belgian Grand Prix,NOR,McLaren,102.657,7,0.9816762809636919
2020,Belgian Grand Prix,OCO,Renault,102.396,5,0.9816762809636919
2020,Belgian Grand Prix,PER,Racing Point,102.532,10,0.9850695622667119
2020,Belgian Grand Prix,RAI,Alfa Romeo Racing,103.743,12,0.9850695622667119
2020,Belgian Grand Prix,RIC,Renault,102.061,4,0.9850695622667119
2020,Belgian Grand Prix,RUS,Williams,103.468,19,0.9850695622667119
2020,Belgian Grand Prix,SAI,McLaren,102.438,20,0.987784187309128
2020,Belgian Grand Prix,STR,Racing Point,102.491,9,0.991856124872752
2020,Belgian Grand Prix,VER,Red Bull Racing,101.778,3,0.997964031218188
2020,Belgian Grand Prix,VET,Ferrari,103.261,13,1.0
2020,Italian Grand Prix,ALB,Red Bull Racing,80.064,15,0.9691702197441784
2020,Italian Grand Prix,BOT,Mercedes,78.952,5,0.9750737946867826
2020,Italian Grand Prix,GAS,AlphaTauri,79.909,1,0.9763857002295835
2020,Italian Grand Prix,GIO,Alfa Romeo Racing,81.206,16,0.9763857002295835
2020,Italian Grand Prix,GRO,Haas F1 Team,81.139,12,0.9763857002295835
2020,Italian Grand Prix,HAM,Mercedes,78.887,7,0.9845851098720892
2020,Italian Grand Prix,KVY,AlphaTauri,80.169,9,0.9845851098720892
2020,Italian Grand Prix,LAT,Williams,81.717,11,0.9845851098720892
2020,Italian Grand Prix,LEC,Ferrari,80.273,18,0.9845851098720892
2020,Italian Grand Prix,MAG,Haas F1 Team,80.869,19,0.9845851098720892
2020,Italian Grand Prix,NOR,McLaren,79.82,4,0.9865529681862906
2020,Italian Grand Prix,OCO,Renault,80.234,8,0.9898327320432929
2020,Italian Grand Prix,PER,Racing Point,79.718,10,0.9901607084289931
2020,Italian Grand Prix,RAI,Alfa Romeo Racing,80.926,13,0.9901607084289931
2020,Italian Grand Prix,RIC,Renault,79.864,6,0.9944244014430961
2020,Italian Grand Prix,RUS,Williams,81.587,14,0.9944244014430961
2020,Italian Grand Prix,SAI,McLaren,79.695,2,0.9944244014430961
2020,Italian Grand Prix,STR,Racing Point,79.924,3,0.9950803542144966
2020,Italian Grand Prix,VER,Red Bull Racing,79.78,17,1.0
2020,Italian Grand Prix,VET,Ferrari,81.151,20,1.0
2020,Tuscan Grand Prix,ALB,Red Bull Racing,75.914,3,0.9676293240241193
2020,Tuscan Grand Prix,BOT,Mercedes,75.203,2,0.9708029197080292
2020,Tuscan Grand Prix,GAS,AlphaTauri,77.125,20,0.9787369089178038
2020,Tuscan Grand Prix,GIO,Alfa Romeo Racing,77.22,17,0.9787369089178038
2020,Tuscan Grand Prix,GRO,Haas F1 Team,77.069,12,0.9787369089178038
2020,Tuscan Grand Prix,HAM,Mercedes,75.144,1,0.9809584258965408
2020,Tuscan Grand Prix,KVY,AlphaTauri,76.854,7,0.9815931450333227
2020,Tuscan Grand Prix,LAT,Williams,77.32,15,0.9815931450333227
2020,Tuscan Grand Prix,LEC,Ferrari,76.27,8,0.9815931450333227
2020,Tuscan Grand Prix,MAG,Haas F1 Team,77.348,16,0.9815931450333227
2020,Tuscan Grand Prix,NOR,McLaren,76.64,6,0.9854014598540146
2020,Tuscan Grand Prix,OCO,Renault,76.297,14,0.9866708981275786
2020,Tuscan Grand Prix,PER,Racing Point,76.311,5,0.9869882576959695
